snr,machine,id,condition,file,path
+6db,slider,id_02,normal,00000256.wav,E:\+6db/slider/id_02/normal/00000256.wav
+6db,slider,id_02,normal,00000257.wav,E:\+6db/slider/id_02/normal/00000257.wav
+6db,slider,id_02,normal,00000258.wav,E:\+6db/slider/id_02/normal/00000258.wav
+6db,slider,id_02,normal,00000259.wav,E:\+6db/slider/id_02/normal/00000259.wav
+6db,slider,id_02,normal,00000260.wav,E:\+6db/slider/id_02/normal/00000260.wav
+6db,slider,id_02,normal,00000261.wav,E:\+6db/slider/id_02/normal/00000261.wav
+6db,slider,id_02,normal,00000262.wav,E:\+6db/slider/id_02/normal/00000262.wav
+6db,slider,id_02,normal,00000263.wav,E:\+6db/slider/id_02/normal/00000263.wav
+6db,slider,id_02,normal,00000264.wav,E:\+6db/slider/id_02/normal/00000264.wav
+6db,slider,id_02,normal,00000265.wav,E:\+6db/slider/id_02/normal/00000265.wav
+6db,slider,id_02,normal,00000266.wav,E:\+6db/slider/id_02/normal/00000266.wav
+6db,slider,id_02,normal,00000267.wav,E:\+6db/slider/id_02/normal/00000267.wav
+6db,slider,id_02,normal,00000268.wav,E:\+6db/slider/id_02/normal/00000268.wav
+6db,slider,id_02,normal,00000269.wav,E:\+6db/slider/id_02/normal/00000269.wav
+6db,slider,id_02,normal,00000270.wav,E:\+6db/slider/id_02/normal/00000270.wav
+6db,slider,id_02,normal,00000271.wav,E:\+6db/slider/id_02/normal/00000271.wav
+6db,slider,id_02,normal,00000272.wav,E:\+6db/slider/id_02/normal/00000272.wav
+6db,slider,id_02,normal,00000273.wav,E:\+6db/slider/id_02/normal/00000273.wav
+6db,slider,id_02,normal,00000274.wav,E:\+6db/slider/id_02/normal/00000274.wav
+6db,slider,id_02,normal,00000275.wav,E:\+6db/slider/id_02/normal/00000275.wav
+6db,slider,id_02,normal,00000276.wav,E:\+6db/slider/id_02/normal/00000276.wav
+6db,slider,id_02,normal,00000277.wav,E:\+6db/slider/id_02/normal/00000277.wav
+6db,slider,id_02,normal,00000278.wav,E:\+6db/slider/id_02/normal/00000278.wav
+6db,slider,id_02,normal,00000279.wav,E:\+6db/slider/id_02/normal/00000279.wav
+6db,slider,id_02,normal,00000280.wav,E:\+6db/slider/id_02/normal/00000280.wav
+6db,slider,id_02,normal,00000281.wav,E:\+6db/slider/id_02/normal/00000281.wav
+6db,slider,id_02,normal,00000282.wav,E:\+6db/slider/id_02/normal/00000282.wav
+6db,slider,id_02,normal,00000283.wav,E:\+6db/slider/id_02/normal/00000283.wav
+6db,slider,id_02,normal,00000284.wav,E:\+6db/slider/id_02/normal/00000284.wav
+6db,slider,id_02,normal,00000285.wav,E:\+6db/slider/id_02/normal/00000285.wav
+6db,slider,id_02,normal,00000286.wav,E:\+6db/slider/id_02/normal/00000286.wav
+6db,slider,id_02,normal,00000287.wav,E:\+6db/slider/id_02/normal/00000287.wav
+6db,slider,id_02,normal,00000288.wav,E:\+6db/slider/id_02/normal/00000288.wav
+6db,slider,id_02,normal,00000289.wav,E:\+6db/slider/id_02/normal/00000289.wav
+6db,slider,id_02,normal,00000290.wav,E:\+6db/slider/id_02/normal/00000290.wav
+6db,slider,id_02,normal,00000291.wav,E:\+6db/slider/id_02/normal/00000291.wav
+6db,slider,id_02,normal,00000292.wav,E:\+6db/slider/id_02/normal/00000292.wav
+6db,slider,id_02,normal,00000293.wav,E:\+6db/slider/id_02/normal/00000293.wav
+6db,slider,id_02,normal,00000294.wav,E:\+6db/slider/id_02/normal/00000294.wav
+6db,slider,id_02,normal,00000295.wav,E:\+6db/slider/id_02/normal/00000295.wav
+6db,slider,id_02,normal,00000296.wav,E:\+6db/slider/id_02/normal/00000296.wav
+6db,slider,id_02,normal,00000297.wav,E:\+6db/slider/id_02/normal/00000297.wav
+6db,slider,id_02,normal,00000298.wav,E:\+6db/slider/id_02/normal/00000298.wav
+6db,slider,id_02,normal,00000299.wav,E:\+6db/slider/id_02/normal/00000299.wav
+6db,slider,id_02,normal,00000300.wav,E:\+6db/slider/id_02/normal/00000300.wav
+6db,slider,id_02,normal,00000301.wav,E:\+6db/slider/id_02/normal/00000301.wav
+6db,slider,id_02,normal,00000302.wav,E:\+6db/slider/id_02/normal/00000302.wav
+6db,slider,id_02,normal,00000303.wav,E:\+6db/slider/id_02/normal/00000303.wav
+6db,slider,id_02,normal,00000304.wav,E:\+6db/slider/id_02/normal/00000304.wav
+6db,slider,id_02,normal,00000305.wav,E:\+6db/slider/id_02/normal/00000305.wav
+6db,slider,id_02,normal,00000306.wav,E:\+6db/slider/id_02/normal/00000306.wav
+6db,slider,id_02,normal,00000307.wav,E:\+6db/slider/id_02/normal/00000307.wav
+6db,slider,id_02,normal,00000308.wav,E:\+6db/slider/id_02/normal/00000308.wav
+6db,slider,id_02,normal,00000309.wav,E:\+6db/slider/id_02/normal/00000309.wav
+6db,slider,id_02,normal,00000310.wav,E:\+6db/slider/id_02/normal/00000310.wav
+6db,slider,id_02,normal,00000311.wav,E:\+6db/slider/id_02/normal/00000311.wav
+6db,slider,id_02,normal,00000312.wav,E:\+6db/slider/id_02/normal/00000312.wav
+6db,slider,id_02,normal,00000313.wav,E:\+6db/slider/id_02/normal/00000313.wav
+6db,slider,id_02,normal,00000314.wav,E:\+6db/slider/id_02/normal/00000314.wav
+6db,slider,id_02,normal,00000315.wav,E:\+6db/slider/id_02/normal/00000315.wav
+6db,slider,id_02,normal,00000316.wav,E:\+6db/slider/id_02/normal/00000316.wav
+6db,slider,id_02,normal,00000317.wav,E:\+6db/slider/id_02/normal/00000317.wav
+6db,slider,id_02,normal,00000318.wav,E:\+6db/slider/id_02/normal/00000318.wav
+6db,slider,id_02,normal,00000319.wav,E:\+6db/slider/id_02/normal/00000319.wav
+6db,slider,id_02,normal,00000320.wav,E:\+6db/slider/id_02/normal/00000320.wav
+6db,slider,id_02,normal,00000321.wav,E:\+6db/slider/id_02/normal/00000321.wav
+6db,slider,id_02,normal,00000322.wav,E:\+6db/slider/id_02/normal/00000322.wav
+6db,slider,id_02,normal,00000323.wav,E:\+6db/slider/id_02/normal/00000323.wav
+6db,slider,id_02,normal,00000324.wav,E:\+6db/slider/id_02/normal/00000324.wav
+6db,slider,id_02,normal,00000325.wav,E:\+6db/slider/id_02/normal/00000325.wav
+6db,slider,id_02,normal,00000326.wav,E:\+6db/slider/id_02/normal/00000326.wav
+6db,slider,id_02,normal,00000327.wav,E:\+6db/slider/id_02/normal/00000327.wav
+6db,slider,id_02,normal,00000328.wav,E:\+6db/slider/id_02/normal/00000328.wav
+6db,slider,id_02,normal,00000329.wav,E:\+6db/slider/id_02/normal/00000329.wav
+6db,slider,id_02,normal,00000330.wav,E:\+6db/slider/id_02/normal/00000330.wav
+6db,slider,id_02,normal,00000331.wav,E:\+6db/slider/id_02/normal/00000331.wav
+6db,slider,id_02,normal,00000332.wav,E:\+6db/slider/id_02/normal/00000332.wav
+6db,slider,id_02,normal,00000333.wav,E:\+6db/slider/id_02/normal/00000333.wav
+6db,slider,id_02,normal,00000334.wav,E:\+6db/slider/id_02/normal/00000334.wav
+6db,slider,id_02,normal,00000335.wav,E:\+6db/slider/id_02/normal/00000335.wav
+6db,slider,id_02,normal,00000336.wav,E:\+6db/slider/id_02/normal/00000336.wav
+6db,slider,id_02,normal,00000337.wav,E:\+6db/slider/id_02/normal/00000337.wav
+6db,slider,id_02,normal,00000338.wav,E:\+6db/slider/id_02/normal/00000338.wav
+6db,slider,id_02,normal,00000339.wav,E:\+6db/slider/id_02/normal/00000339.wav
+6db,slider,id_02,normal,00000340.wav,E:\+6db/slider/id_02/normal/00000340.wav
+6db,slider,id_02,normal,00000341.wav,E:\+6db/slider/id_02/normal/00000341.wav
+6db,slider,id_02,normal,00000342.wav,E:\+6db/slider/id_02/normal/00000342.wav
+6db,slider,id_02,normal,00000343.wav,E:\+6db/slider/id_02/normal/00000343.wav
+6db,slider,id_02,normal,00000344.wav,E:\+6db/slider/id_02/normal/00000344.wav
+6db,slider,id_02,normal,00000345.wav,E:\+6db/slider/id_02/normal/00000345.wav
+6db,slider,id_02,normal,00000346.wav,E:\+6db/slider/id_02/normal/00000346.wav
+6db,slider,id_02,normal,00000347.wav,E:\+6db/slider/id_02/normal/00000347.wav
+6db,slider,id_02,normal,00000348.wav,E:\+6db/slider/id_02/normal/00000348.wav
+6db,slider,id_02,normal,00000349.wav,E:\+6db/slider/id_02/normal/00000349.wav
+6db,slider,id_02,normal,00000350.wav,E:\+6db/slider/id_02/normal/00000350.wav
+6db,slider,id_02,normal,00000351.wav,E:\+6db/slider/id_02/normal/00000351.wav
+6db,slider,id_02,normal,00000352.wav,E:\+6db/slider/id_02/normal/00000352.wav
+6db,slider,id_02,normal,00000353.wav,E:\+6db/slider/id_02/normal/00000353.wav
+6db,slider,id_02,normal,00000354.wav,E:\+6db/slider/id_02/normal/00000354.wav
+6db,slider,id_02,normal,00000355.wav,E:\+6db/slider/id_02/normal/00000355.wav
+6db,slider,id_02,normal,00000356.wav,E:\+6db/slider/id_02/normal/00000356.wav
+6db,slider,id_02,normal,00000357.wav,E:\+6db/slider/id_02/normal/00000357.wav
+6db,slider,id_02,normal,00000358.wav,E:\+6db/slider/id_02/normal/00000358.wav
+6db,slider,id_02,normal,00000359.wav,E:\+6db/slider/id_02/normal/00000359.wav
+6db,slider,id_02,normal,00000360.wav,E:\+6db/slider/id_02/normal/00000360.wav
+6db,slider,id_02,normal,00000361.wav,E:\+6db/slider/id_02/normal/00000361.wav
+6db,slider,id_02,normal,00000362.wav,E:\+6db/slider/id_02/normal/00000362.wav
+6db,slider,id_02,normal,00000363.wav,E:\+6db/slider/id_02/normal/00000363.wav
+6db,slider,id_02,normal,00000364.wav,E:\+6db/slider/id_02/normal/00000364.wav
+6db,slider,id_02,normal,00000365.wav,E:\+6db/slider/id_02/normal/00000365.wav
+6db,slider,id_02,normal,00000366.wav,E:\+6db/slider/id_02/normal/00000366.wav
+6db,slider,id_02,normal,00000367.wav,E:\+6db/slider/id_02/normal/00000367.wav
+6db,slider,id_02,normal,00000368.wav,E:\+6db/slider/id_02/normal/00000368.wav
+6db,slider,id_02,normal,00000369.wav,E:\+6db/slider/id_02/normal/00000369.wav
+6db,slider,id_02,normal,00000370.wav,E:\+6db/slider/id_02/normal/00000370.wav
+6db,slider,id_02,normal,00000371.wav,E:\+6db/slider/id_02/normal/00000371.wav
+6db,slider,id_02,normal,00000372.wav,E:\+6db/slider/id_02/normal/00000372.wav
+6db,slider,id_02,normal,00000373.wav,E:\+6db/slider/id_02/normal/00000373.wav
+6db,slider,id_02,normal,00000374.wav,E:\+6db/slider/id_02/normal/00000374.wav
+6db,slider,id_02,normal,00000375.wav,E:\+6db/slider/id_02/normal/00000375.wav
+6db,slider,id_02,normal,00000376.wav,E:\+6db/slider/id_02/normal/00000376.wav
+6db,slider,id_02,normal,00000377.wav,E:\+6db/slider/id_02/normal/00000377.wav
+6db,slider,id_02,normal,00000378.wav,E:\+6db/slider/id_02/normal/00000378.wav
+6db,slider,id_02,normal,00000379.wav,E:\+6db/slider/id_02/normal/00000379.wav
+6db,slider,id_02,normal,00000380.wav,E:\+6db/slider/id_02/normal/00000380.wav
+6db,slider,id_02,normal,00000381.wav,E:\+6db/slider/id_02/normal/00000381.wav
+6db,slider,id_02,normal,00000382.wav,E:\+6db/slider/id_02/normal/00000382.wav
+6db,slider,id_02,normal,00000383.wav,E:\+6db/slider/id_02/normal/00000383.wav
+6db,slider,id_02,normal,00000384.wav,E:\+6db/slider/id_02/normal/00000384.wav
+6db,slider,id_02,normal,00000385.wav,E:\+6db/slider/id_02/normal/00000385.wav
+6db,slider,id_02,normal,00000386.wav,E:\+6db/slider/id_02/normal/00000386.wav
+6db,slider,id_02,normal,00000387.wav,E:\+6db/slider/id_02/normal/00000387.wav
+6db,slider,id_02,normal,00000388.wav,E:\+6db/slider/id_02/normal/00000388.wav
+6db,slider,id_02,normal,00000389.wav,E:\+6db/slider/id_02/normal/00000389.wav
+6db,slider,id_02,normal,00000390.wav,E:\+6db/slider/id_02/normal/00000390.wav
+6db,slider,id_02,normal,00000391.wav,E:\+6db/slider/id_02/normal/00000391.wav
+6db,slider,id_02,normal,00000392.wav,E:\+6db/slider/id_02/normal/00000392.wav
+6db,slider,id_02,normal,00000393.wav,E:\+6db/slider/id_02/normal/00000393.wav
+6db,slider,id_02,normal,00000394.wav,E:\+6db/slider/id_02/normal/00000394.wav
+6db,slider,id_02,normal,00000395.wav,E:\+6db/slider/id_02/normal/00000395.wav
+6db,slider,id_02,normal,00000396.wav,E:\+6db/slider/id_02/normal/00000396.wav
+6db,slider,id_02,normal,00000397.wav,E:\+6db/slider/id_02/normal/00000397.wav
+6db,slider,id_02,normal,00000398.wav,E:\+6db/slider/id_02/normal/00000398.wav
+6db,slider,id_02,normal,00000399.wav,E:\+6db/slider/id_02/normal/00000399.wav
+6db,slider,id_02,normal,00000400.wav,E:\+6db/slider/id_02/normal/00000400.wav
+6db,slider,id_02,normal,00000401.wav,E:\+6db/slider/id_02/normal/00000401.wav
+6db,slider,id_02,normal,00000402.wav,E:\+6db/slider/id_02/normal/00000402.wav
+6db,slider,id_02,normal,00000403.wav,E:\+6db/slider/id_02/normal/00000403.wav
+6db,slider,id_02,normal,00000404.wav,E:\+6db/slider/id_02/normal/00000404.wav
+6db,slider,id_02,normal,00000405.wav,E:\+6db/slider/id_02/normal/00000405.wav
+6db,slider,id_02,normal,00000406.wav,E:\+6db/slider/id_02/normal/00000406.wav
+6db,slider,id_02,normal,00000407.wav,E:\+6db/slider/id_02/normal/00000407.wav
+6db,slider,id_02,normal,00000408.wav,E:\+6db/slider/id_02/normal/00000408.wav
+6db,slider,id_02,normal,00000409.wav,E:\+6db/slider/id_02/normal/00000409.wav
+6db,slider,id_02,normal,00000410.wav,E:\+6db/slider/id_02/normal/00000410.wav
+6db,slider,id_02,normal,00000411.wav,E:\+6db/slider/id_02/normal/00000411.wav
+6db,slider,id_02,normal,00000412.wav,E:\+6db/slider/id_02/normal/00000412.wav
+6db,slider,id_02,normal,00000413.wav,E:\+6db/slider/id_02/normal/00000413.wav
+6db,slider,id_02,normal,00000414.wav,E:\+6db/slider/id_02/normal/00000414.wav
+6db,slider,id_02,normal,00000415.wav,E:\+6db/slider/id_02/normal/00000415.wav
+6db,slider,id_02,normal,00000416.wav,E:\+6db/slider/id_02/normal/00000416.wav
+6db,slider,id_02,normal,00000417.wav,E:\+6db/slider/id_02/normal/00000417.wav
+6db,slider,id_02,normal,00000418.wav,E:\+6db/slider/id_02/normal/00000418.wav
+6db,slider,id_02,normal,00000419.wav,E:\+6db/slider/id_02/normal/00000419.wav
+6db,slider,id_02,normal,00000420.wav,E:\+6db/slider/id_02/normal/00000420.wav
+6db,slider,id_02,normal,00000421.wav,E:\+6db/slider/id_02/normal/00000421.wav
+6db,slider,id_02,normal,00000422.wav,E:\+6db/slider/id_02/normal/00000422.wav
+6db,slider,id_02,normal,00000423.wav,E:\+6db/slider/id_02/normal/00000423.wav
+6db,slider,id_02,normal,00000424.wav,E:\+6db/slider/id_02/normal/00000424.wav
+6db,slider,id_02,normal,00000425.wav,E:\+6db/slider/id_02/normal/00000425.wav
+6db,slider,id_02,normal,00000426.wav,E:\+6db/slider/id_02/normal/00000426.wav
+6db,slider,id_02,normal,00000427.wav,E:\+6db/slider/id_02/normal/00000427.wav
+6db,slider,id_02,normal,00000428.wav,E:\+6db/slider/id_02/normal/00000428.wav
+6db,slider,id_02,normal,00000429.wav,E:\+6db/slider/id_02/normal/00000429.wav
+6db,slider,id_02,normal,00000430.wav,E:\+6db/slider/id_02/normal/00000430.wav
+6db,slider,id_02,normal,00000431.wav,E:\+6db/slider/id_02/normal/00000431.wav
+6db,slider,id_02,normal,00000432.wav,E:\+6db/slider/id_02/normal/00000432.wav
+6db,slider,id_02,normal,00000433.wav,E:\+6db/slider/id_02/normal/00000433.wav
+6db,slider,id_02,normal,00000434.wav,E:\+6db/slider/id_02/normal/00000434.wav
+6db,slider,id_02,normal,00000435.wav,E:\+6db/slider/id_02/normal/00000435.wav
+6db,slider,id_02,normal,00000436.wav,E:\+6db/slider/id_02/normal/00000436.wav
+6db,slider,id_02,normal,00000437.wav,E:\+6db/slider/id_02/normal/00000437.wav
+6db,slider,id_02,normal,00000438.wav,E:\+6db/slider/id_02/normal/00000438.wav
+6db,slider,id_02,normal,00000439.wav,E:\+6db/slider/id_02/normal/00000439.wav
+6db,slider,id_02,normal,00000440.wav,E:\+6db/slider/id_02/normal/00000440.wav
+6db,slider,id_02,normal,00000441.wav,E:\+6db/slider/id_02/normal/00000441.wav
+6db,slider,id_02,normal,00000442.wav,E:\+6db/slider/id_02/normal/00000442.wav
+6db,slider,id_02,normal,00000443.wav,E:\+6db/slider/id_02/normal/00000443.wav
+6db,slider,id_02,normal,00000444.wav,E:\+6db/slider/id_02/normal/00000444.wav
+6db,slider,id_02,normal,00000445.wav,E:\+6db/slider/id_02/normal/00000445.wav
+6db,slider,id_02,normal,00000446.wav,E:\+6db/slider/id_02/normal/00000446.wav
+6db,slider,id_02,normal,00000447.wav,E:\+6db/slider/id_02/normal/00000447.wav
+6db,slider,id_02,normal,00000448.wav,E:\+6db/slider/id_02/normal/00000448.wav
+6db,slider,id_02,normal,00000449.wav,E:\+6db/slider/id_02/normal/00000449.wav
+6db,slider,id_02,normal,00000450.wav,E:\+6db/slider/id_02/normal/00000450.wav
+6db,slider,id_02,normal,00000451.wav,E:\+6db/slider/id_02/normal/00000451.wav
+6db,slider,id_02,normal,00000452.wav,E:\+6db/slider/id_02/normal/00000452.wav
+6db,slider,id_02,normal,00000453.wav,E:\+6db/slider/id_02/normal/00000453.wav
+6db,slider,id_02,normal,00000454.wav,E:\+6db/slider/id_02/normal/00000454.wav
+6db,slider,id_02,normal,00000455.wav,E:\+6db/slider/id_02/normal/00000455.wav
+6db,slider,id_02,normal,00000456.wav,E:\+6db/slider/id_02/normal/00000456.wav
+6db,slider,id_02,normal,00000457.wav,E:\+6db/slider/id_02/normal/00000457.wav
+6db,slider,id_02,normal,00000458.wav,E:\+6db/slider/id_02/normal/00000458.wav
+6db,slider,id_02,normal,00000459.wav,E:\+6db/slider/id_02/normal/00000459.wav
+6db,slider,id_02,normal,00000460.wav,E:\+6db/slider/id_02/normal/00000460.wav
+6db,slider,id_02,normal,00000461.wav,E:\+6db/slider/id_02/normal/00000461.wav
+6db,slider,id_02,normal,00000462.wav,E:\+6db/slider/id_02/normal/00000462.wav
+6db,slider,id_02,normal,00000463.wav,E:\+6db/slider/id_02/normal/00000463.wav
+6db,slider,id_02,normal,00000464.wav,E:\+6db/slider/id_02/normal/00000464.wav
+6db,slider,id_02,normal,00000465.wav,E:\+6db/slider/id_02/normal/00000465.wav
+6db,slider,id_02,normal,00000466.wav,E:\+6db/slider/id_02/normal/00000466.wav
+6db,slider,id_02,normal,00000467.wav,E:\+6db/slider/id_02/normal/00000467.wav
+6db,slider,id_02,normal,00000468.wav,E:\+6db/slider/id_02/normal/00000468.wav
+6db,slider,id_02,normal,00000469.wav,E:\+6db/slider/id_02/normal/00000469.wav
+6db,slider,id_02,normal,00000470.wav,E:\+6db/slider/id_02/normal/00000470.wav
+6db,slider,id_02,normal,00000471.wav,E:\+6db/slider/id_02/normal/00000471.wav
+6db,slider,id_02,normal,00000472.wav,E:\+6db/slider/id_02/normal/00000472.wav
+6db,slider,id_02,normal,00000473.wav,E:\+6db/slider/id_02/normal/00000473.wav
+6db,slider,id_02,normal,00000474.wav,E:\+6db/slider/id_02/normal/00000474.wav
+6db,slider,id_02,normal,00000475.wav,E:\+6db/slider/id_02/normal/00000475.wav
+6db,slider,id_02,normal,00000476.wav,E:\+6db/slider/id_02/normal/00000476.wav
+6db,slider,id_02,normal,00000477.wav,E:\+6db/slider/id_02/normal/00000477.wav
+6db,slider,id_02,normal,00000478.wav,E:\+6db/slider/id_02/normal/00000478.wav
+6db,slider,id_02,normal,00000479.wav,E:\+6db/slider/id_02/normal/00000479.wav
+6db,slider,id_02,normal,00000480.wav,E:\+6db/slider/id_02/normal/00000480.wav
+6db,slider,id_02,normal,00000481.wav,E:\+6db/slider/id_02/normal/00000481.wav
+6db,slider,id_02,normal,00000482.wav,E:\+6db/slider/id_02/normal/00000482.wav
+6db,slider,id_02,normal,00000483.wav,E:\+6db/slider/id_02/normal/00000483.wav
+6db,slider,id_02,normal,00000484.wav,E:\+6db/slider/id_02/normal/00000484.wav
+6db,slider,id_02,normal,00000485.wav,E:\+6db/slider/id_02/normal/00000485.wav
+6db,slider,id_02,normal,00000486.wav,E:\+6db/slider/id_02/normal/00000486.wav
+6db,slider,id_02,normal,00000487.wav,E:\+6db/slider/id_02/normal/00000487.wav
+6db,slider,id_02,normal,00000488.wav,E:\+6db/slider/id_02/normal/00000488.wav
+6db,slider,id_02,normal,00000489.wav,E:\+6db/slider/id_02/normal/00000489.wav
+6db,slider,id_02,normal,00000490.wav,E:\+6db/slider/id_02/normal/00000490.wav
+6db,slider,id_02,normal,00000491.wav,E:\+6db/slider/id_02/normal/00000491.wav
+6db,slider,id_02,normal,00000492.wav,E:\+6db/slider/id_02/normal/00000492.wav
+6db,slider,id_02,normal,00000493.wav,E:\+6db/slider/id_02/normal/00000493.wav
+6db,slider,id_02,normal,00000494.wav,E:\+6db/slider/id_02/normal/00000494.wav
+6db,slider,id_02,normal,00000495.wav,E:\+6db/slider/id_02/normal/00000495.wav
+6db,slider,id_02,normal,00000496.wav,E:\+6db/slider/id_02/normal/00000496.wav
+6db,slider,id_02,normal,00000497.wav,E:\+6db/slider/id_02/normal/00000497.wav
+6db,slider,id_02,normal,00000498.wav,E:\+6db/slider/id_02/normal/00000498.wav
+6db,slider,id_02,normal,00000499.wav,E:\+6db/slider/id_02/normal/00000499.wav
+6db,slider,id_02,normal,00000500.wav,E:\+6db/slider/id_02/normal/00000500.wav
+6db,slider,id_02,normal,00000501.wav,E:\+6db/slider/id_02/normal/00000501.wav
+6db,slider,id_02,normal,00000502.wav,E:\+6db/slider/id_02/normal/00000502.wav
+6db,slider,id_02,normal,00000503.wav,E:\+6db/slider/id_02/normal/00000503.wav
+6db,slider,id_02,normal,00000504.wav,E:\+6db/slider/id_02/normal/00000504.wav
+6db,slider,id_02,normal,00000505.wav,E:\+6db/slider/id_02/normal/00000505.wav
+6db,slider,id_02,normal,00000506.wav,E:\+6db/slider/id_02/normal/00000506.wav
+6db,slider,id_02,normal,00000507.wav,E:\+6db/slider/id_02/normal/00000507.wav
+6db,slider,id_02,normal,00000508.wav,E:\+6db/slider/id_02/normal/00000508.wav
+6db,slider,id_02,normal,00000509.wav,E:\+6db/slider/id_02/normal/00000509.wav
+6db,slider,id_02,normal,00000510.wav,E:\+6db/slider/id_02/normal/00000510.wav
+6db,slider,id_02,normal,00000511.wav,E:\+6db/slider/id_02/normal/00000511.wav
+6db,slider,id_02,normal,00000512.wav,E:\+6db/slider/id_02/normal/00000512.wav
+6db,slider,id_02,normal,00000513.wav,E:\+6db/slider/id_02/normal/00000513.wav
+6db,slider,id_02,normal,00000514.wav,E:\+6db/slider/id_02/normal/00000514.wav
+6db,slider,id_02,normal,00000515.wav,E:\+6db/slider/id_02/normal/00000515.wav
+6db,slider,id_02,normal,00000516.wav,E:\+6db/slider/id_02/normal/00000516.wav
+6db,slider,id_02,normal,00000517.wav,E:\+6db/slider/id_02/normal/00000517.wav
